age,workclass,education,marital-status,occupation,race,hours-per-week,Salary
47, Private, Doctorate, Married-civ-spouse, Prof-specialty, White,40, >50K
42, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, White,45, >50K
36, State-gov, Doctorate, Married-civ-spouse, Prof-specialty, White,36, >50K
40, State-gov, Bachelors, Married-civ-spouse, Prof-specialty, White,60, >50K
43, Private, Masters, Married-civ-spouse, Exec-managerial, White,32, >50K
49, State-gov, Bachelors, Married-civ-spouse, Exec-managerial, White,45, >50K
41, Private, Bachelors, Separated, Prof-specialty, Black,60, >50K
35, Private, Assoc-acdm, Married-civ-spouse, Exec-managerial, White,99, >50K
40, Private, HS-grad, Married-civ-spouse, Transport-moving, White,60, >50K
36, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Black,40, >50K
36, Self-emp-inc, Some-college, Married-civ-spouse, Exec-managerial, White,60, >50K
42, Federal-gov, Assoc-voc, Divorced, Adm-clerical, Black,40, >50K
45, Private, Some-college, Married-civ-spouse, Adm-clerical, White,40, >50K
30, Self-emp-inc, HS-grad, Married-civ-spouse, Craft-repair, White,48, >50K
32, Private, Prof-school, Never-married, Sales, White,50, >50K
36, Private, HS-grad, Married-civ-spouse, Adm-clerical, White,40, >50K
35, Federal-gov, Bachelors, Married-civ-spouse, Prof-specialty, White,40, >50K
40, Local-gov, Masters, Married-civ-spouse, Prof-specialty, White,40, >50K
48, Private, Some-college, Married-civ-spouse, Tech-support, White,40, >50K
40, Local-gov, Prof-school, Never-married, Exec-managerial, White,60, >50K
34, Private, Some-college, Married-civ-spouse, Exec-managerial, White,40, >50K
55, Local-gov, Masters, Married-civ-spouse, Exec-managerial, White,55, >50K
47, Private, HS-grad, Separated, Prof-specialty, Black,38, >50K
60, Private, Some-college, Married-spouse-absent, Machine-op-inspct, White,50, >50K
73, ?, HS-grad, Widowed, ?, White,22, >50K
49, Private, Masters, Married-civ-spouse, Sales, White,40, >50K
47, Private, HS-grad, Married-civ-spouse, Craft-repair, White,40, >50K
53, Private, Some-college, Married-civ-spouse, Transport-moving, White,40, >50K
50, Private, Bachelors, Married-civ-spouse, Exec-managerial, White,50, >50K
31, Private, Some-college, Married-civ-spouse, Exec-managerial, White,40, >50K
43, Private, Bachelors, Married-civ-spouse, Sales, White,55, >50K
56, Self-emp-not-inc, Some-college, Married-civ-spouse, Exec-managerial, White,50, >50K
58, Private, HS-grad, Divorced, Craft-repair, White,48, >50K
65, Private, Bachelors, Married-civ-spouse, Exec-managerial, White,40, >50K
51, Private, Assoc-acdm, Married-civ-spouse, Sales, White,45, >50K
26, Private, Bachelors, Married-civ-spouse, Craft-repair, White,58, >50K
38, Private, Bachelors, Married-civ-spouse, Tech-support, White,40, >50K
31, Local-gov, Masters, Married-civ-spouse, Prof-specialty, White,90, >50K
50, Local-gov, Masters, Married-civ-spouse, Exec-managerial, White,60, >50K
54, Private, HS-grad, Divorced, Transport-moving, White,56, >50K
40, Private, Some-college, Married-civ-spouse, Adm-clerical, White,40, >50K
42, Self-emp-inc, Some-college, Divorced, Exec-managerial, White,90, >50K
58, Private, Some-college, Divorced, Adm-clerical, Black,55, >50K
69, Self-emp-inc, Masters, Married-civ-spouse, Exec-managerial, White,40, >50K
34, Private, Bachelors, Married-civ-spouse, Prof-specialty, White,42, >50K
34, Private, Bachelors, Separated, Sales, White,50, >50K
64, Federal-gov, Some-college, Married-civ-spouse, Adm-clerical, White,40, >50K
41, Private, HS-grad, Married-civ-spouse, Adm-clerical, White,40, >50K
53, Local-gov, Masters, Married-civ-spouse, Adm-clerical, White,38, >50K
46, Private, Bachelors, Married-civ-spouse, Tech-support, White,60, >50K
49, State-gov, HS-grad, Married-civ-spouse, Handlers-cleaners, White,40, >50K
54, Private, Some-college, Married-civ-spouse, Sales, White,50, >50K
52, Private, HS-grad, Married-civ-spouse, Craft-repair, White,45, >50K
49, Self-emp-not-inc, Doctorate, Never-married, Prof-specialty, White,70, >50K
42, Private, Some-college, Married-civ-spouse, Sales, White,50, >50K
51, Private, Some-college, Married-civ-spouse, Tech-support, White,40, >50K
47, Self-emp-not-inc, Bachelors, Married-civ-spouse, Sales, White,40, >50K
25, Private, Some-college, Married-civ-spouse, Exec-managerial, Black,40, >50K
47, Private, HS-grad, Married-civ-spouse, Craft-repair, White,45, >50K
36, Private, Assoc-voc, Married-civ-spouse, Exec-managerial, White,50, >50K
47, Private, Masters, Married-civ-spouse, Exec-managerial, White,55, >50K
52, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, White,40, >50K
50, Private, Assoc-voc, Married-civ-spouse, Craft-repair, White,40, >50K
53, Private, HS-grad, Married-civ-spouse, Transport-moving, White,40, >50K
42, Private, Some-college, Married-civ-spouse, Prof-specialty, White,32, >50K
32, State-gov, Bachelors, Married-civ-spouse, Protective-serv, White,40, >50K
42, Private, Bachelors, Married-civ-spouse, Prof-specialty, White,40, >50K
29, Local-gov, Bachelors, Married-civ-spouse, Prof-specialty, White,60, >50K
48, State-gov, Prof-school, Married-civ-spouse, Prof-specialty, White,50, >50K
36, Self-emp-inc, Prof-school, Married-civ-spouse, Prof-specialty, White,80, >50K
53, Private, HS-grad, Married-civ-spouse, Craft-repair, White,40, >50K
53, Self-emp-not-inc, Bachelors, Married-civ-spouse, Exec-managerial, White,40, >50K
45, Private, Doctorate, Divorced, Prof-specialty, White,45, >50K
38, Self-emp-inc, Some-college, Married-civ-spouse, Sales, White,50, >50K
54, Private, Assoc-voc, Married-civ-spouse, Exec-managerial, White,40, >50K
30, Private, HS-grad, Married-civ-spouse, Prof-specialty, White,35, >50K
46, Private, Bachelors, Married-civ-spouse, Craft-repair, White,40, >50K
66, Local-gov, Doctorate, Married-civ-spouse, Prof-specialty, Black,35, >50K
41, Federal-gov, Bachelors, Never-married, Exec-managerial, White,40, >50K
51, Private, Prof-school, Married-civ-spouse, Prof-specialty, White,50, >50K
33, Private, Bachelors, Married-civ-spouse, Prof-specialty, Black,40, >50K
41, Private, Bachelors, Married-civ-spouse, Prof-specialty, White,45, >50K
29, Federal-gov, Masters, Married-civ-spouse, Prof-specialty, White,40, >50K
24, Local-gov, Some-college, Never-married, Tech-support, White,50, >50K
46, Self-emp-inc, Prof-school, Married-civ-spouse, Prof-specialty, White,60, >50K
35, Federal-gov, Bachelors, Married-civ-spouse, Exec-managerial, White,40, >50K
39, Local-gov, Masters, Married-civ-spouse, Prof-specialty, White,45, >50K
50, Private, HS-grad, Married-civ-spouse, Craft-repair, White,48, >50K
26, Private, HS-grad, Married-civ-spouse, Transport-moving, White,40, >50K
31, State-gov, Masters, Divorced, Exec-managerial, White,50, >50K
49, Private, 12th, Married-civ-spouse, Craft-repair, White,40, >50K
40, Private, Assoc-acdm, Divorced, Exec-managerial, White,40, >50K
50, Private, Assoc-voc, Married-civ-spouse, Prof-specialty, White,36, >50K
61, Private, Some-college, Married-civ-spouse, Adm-clerical, White,34, >50K
49, Self-emp-inc, Prof-school, Married-civ-spouse, Prof-specialty, White,60, >50K
51, Private, HS-grad, Married-civ-spouse, Craft-repair, White,50, >50K
48, Private, HS-grad, Married-civ-spouse, Craft-repair, White,42, >50K
63, Private, Masters, Married-civ-spouse, Prof-specialty, White,50, >50K
73, Private, Some-college, Married-civ-spouse, Adm-clerical, White,36, >50K
54, Private, Some-college, Married-civ-spouse, Prof-specialty, White,40, >50K
41, Private, HS-grad, Married-civ-spouse, Craft-repair, White,40, >50K
65, ?, Bachelors, Married-civ-spouse, ?, White,40, >50K
36, Self-emp-not-inc, Bachelors, Married-civ-spouse, Exec-managerial, White,50, >50K
38, Private, Some-college, Married-civ-spouse, Craft-repair, White,40, >50K
37, State-gov, Bachelors, Married-civ-spouse, Exec-managerial, White,50, >50K
35, State-gov, HS-grad, Married-civ-spouse, Craft-repair, White,40, >50K
37, Private, Assoc-voc, Married-civ-spouse, Machine-op-inspct, White,42, >50K
30, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Asian-Pac-Islander,40, >50K
43, Self-emp-inc, Some-college, Married-civ-spouse, Exec-managerial, White,70, >50K
61, Private, Assoc-voc, Married-civ-spouse, Craft-repair, Asian-Pac-Islander,40, >50K
42, Self-emp-inc, Bachelors, Married-civ-spouse, Sales, White,60, >50K
36, State-gov, HS-grad, Married-civ-spouse, Exec-managerial, White,60, >50K
47, Private, Bachelors, Married-civ-spouse, Exec-managerial, White,57, >50K
63, ?, HS-grad, Married-civ-spouse, ?, White,40, >50K
58, Private, Assoc-voc, Married-civ-spouse, Craft-repair, White,48, >50K
43, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, White,40, >50K
33, Private, Bachelors, Married-civ-spouse, Exec-managerial, White,65, >50K
37, Private, HS-grad, Married-civ-spouse, Craft-repair, White,60, >50K
28, Private, Some-college, Married-civ-spouse, Craft-repair, White,40, >50K
57, Self-emp-inc, HS-grad, Married-civ-spouse, Transport-moving, White,60, >50K
32, Private, Bachelors, Married-civ-spouse, Craft-repair, White,44, >50K
36, Private, Some-college, Married-civ-spouse, Exec-managerial, White,55, >50K
34, Self-emp-not-inc, Prof-school, Married-civ-spouse, Prof-specialty, White,55, >50K
47, Self-emp-not-inc, HS-grad, Married-civ-spouse, Farming-fishing, White,56, >50K
58, State-gov, Doctorate, Never-married, Exec-managerial, White,43, >50K
53, Self-emp-inc, Assoc-voc, Married-civ-spouse, Exec-managerial, White,40, >50K
35, Private, Masters, Married-civ-spouse, Exec-managerial, Asian-Pac-Islander,50, >50K
51, Private, Some-college, Married-civ-spouse, Exec-managerial, White,10, >50K
40, Self-emp-not-inc, Bachelors, Married-AF-spouse, Prof-specialty, White,50, >50K
55, Private, 9th, Divorced, Craft-repair, White,37, >50K
57, Federal-gov, HS-grad, Married-civ-spouse, Craft-repair, Black,40, >50K
71, ?, Bachelors, Married-civ-spouse, ?, White,10, >50K
49, Private, Bachelors, Married-civ-spouse, Sales, White,45, >50K
30, State-gov, Masters, Married-civ-spouse, Prof-specialty, White,50, >50K
48, Self-emp-inc, HS-grad, Married-civ-spouse, Farming-fishing, White,40, >50K
43, Private, Bachelors, Married-civ-spouse, Tech-support, White,24, >50K
60, Private, Bachelors, Married-civ-spouse, Exec-managerial, White,45, >50K
37, Private, Prof-school, Married-civ-spouse, Prof-specialty, White,50, >50K
38, Private, Some-college, Married-civ-spouse, Exec-managerial, White,38, >50K
59, Private, Some-college, Married-civ-spouse, Exec-managerial, White,50, >50K
42, Private, Bachelors, Married-civ-spouse, Prof-specialty, White,45, >50K
69, ?, Doctorate, Married-civ-spouse, ?, White,50, >50K
34, Private, Assoc-voc, Married-civ-spouse, Craft-repair, White,40, >50K
45, Private, Bachelors, Married-civ-spouse, Prof-specialty, White,45, >50K
44, Private, Bachelors, Married-civ-spouse, Tech-support, White,40, >50K
47, Private, Assoc-voc, Married-civ-spouse, Exec-managerial, White,45, >50K
39, Local-gov, HS-grad, Divorced, Handlers-cleaners, White,40, >50K
34, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, White,40, >50K
50, Self-emp-inc, Masters, Married-civ-spouse, Prof-specialty, White,50, >50K
30, Private, Bachelors, Married-civ-spouse, Exec-managerial, White,60, >50K
43, Private, HS-grad, Married-civ-spouse, Exec-managerial, White,40, >50K
45, Federal-gov, Masters, Divorced, Exec-managerial, White,40, >50K
46, Self-emp-inc, Masters, Married-civ-spouse, Sales, White,50, >50K
56, Private, 7th-8th, Married-civ-spouse, Exec-managerial, White,40, >50K
25, Private, Some-college, Married-civ-spouse, Adm-clerical, Black,40, >50K
58, Federal-gov, Bachelors, Married-civ-spouse, Adm-clerical, White,40, >50K
56, Private, HS-grad, Married-civ-spouse, Transport-moving, White,45, >50K
34, Private, Some-college, Married-civ-spouse, Exec-managerial, White,50, >50K
37, Private, HS-grad, Married-civ-spouse, Exec-managerial, White,40, >50K
56, Federal-gov, Bachelors, Married-civ-spouse, Exec-managerial, White,40, >50K
44, Private, Assoc-acdm, Married-civ-spouse, Exec-managerial, White,54, >50K
30, Private, Bachelors, Married-civ-spouse, Craft-repair, Asian-Pac-Islander,36, >50K
44, Private, HS-grad, Married-civ-spouse, Exec-managerial, White,40, >50K
38, Private, HS-grad, Married-civ-spouse, Exec-managerial, White,70, >50K
32, Private, Some-college, Married-civ-spouse, Sales, White,50, >50K
35, Private, Prof-school, Married-civ-spouse, Prof-specialty, White,50, >50K
48, Self-emp-not-inc, Bachelors, Married-civ-spouse, Exec-managerial, White,50, >50K
51, Private, Masters, Married-civ-spouse, Exec-managerial, White,50, >50K
44, Private, Assoc-voc, Divorced, Exec-managerial, White,40, >50K
44, Private, Bachelors, Married-civ-spouse, Exec-managerial, White,40, >50K
38, Private, Bachelors, Separated, Exec-managerial, White,45, >50K
43, Private, Masters, Divorced, Prof-specialty, White,40, >50K
59, State-gov, Masters, Married-civ-spouse, Exec-managerial, White,50, >50K
49, Private, HS-grad, Married-civ-spouse, Protective-serv, White,40, >50K
61, Private, HS-grad, Married-civ-spouse, Tech-support, White,40, >50K
33, Private, Masters, Married-civ-spouse, Exec-managerial, White,45, >50K
48, Private, HS-grad, Married-civ-spouse, Prof-specialty, White,40, >50K
56, Private, HS-grad, Married-civ-spouse, Exec-managerial, White,40, >50K
37, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, White,44, >50K
39, Self-emp-inc, Assoc-acdm, Married-civ-spouse, Sales, White,48, >50K
51, Private, Bachelors, Married-civ-spouse, Prof-specialty, White,50, >50K
30, State-gov, HS-grad, Married-civ-spouse, Protective-serv, White,40, >50K
70, ?, Doctorate, Married-civ-spouse, ?, White,20, >50K
38, Private, Bachelors, Married-civ-spouse, Sales, White,60, >50K
32, Private, Assoc-voc, Married-civ-spouse, Sales, White,50, >50K
29, Private, Masters, Married-civ-spouse, Prof-specialty, Asian-Pac-Islander,40, >50K
61, ?, Bachelors, Never-married, ?, White,7, >50K
46, Private, Bachelors, Married-civ-spouse, Sales, White,50, >50K
56, Federal-gov, Bachelors, Married-civ-spouse, Adm-clerical, White,40, >50K
39, Self-emp-inc, Bachelors, Married-civ-spouse, Exec-managerial, White,60, >50K
40, Self-emp-not-inc, Masters, Married-civ-spouse, Exec-managerial, White,50, >50K
62, State-gov, Bachelors, Divorced, Prof-specialty, White,40, >50K
42, Self-emp-inc, Bachelors, Married-civ-spouse, Sales, White,60, >50K
53, Self-emp-inc, Bachelors, Married-civ-spouse, Sales, White,45, >50K
47, Private, Prof-school, Married-civ-spouse, Exec-managerial, White,45, >50K
64, Self-emp-not-inc, HS-grad, Married-civ-spouse, Exec-managerial, White,45, >50K
41, Private, HS-grad, Married-civ-spouse, Craft-repair, White,40, >50K
42, Private, Doctorate, Married-civ-spouse, Prof-specialty, White,50, >50K
34, Private, HS-grad, Married-civ-spouse, Craft-repair, White,55, >50K
31, Local-gov, HS-grad, Married-civ-spouse, Protective-serv, White,40, >50K
43, Private, Some-college, Married-civ-spouse, Sales, White,40, >50K
55, Private, Prof-school, Married-civ-spouse, Exec-managerial, White,40, >50K
49, Federal-gov, HS-grad, Married-civ-spouse, Craft-repair, White,40, >50K
40, Private, HS-grad, Married-civ-spouse, Craft-repair, White,40, >50K
55, Self-emp-not-inc, Bachelors, Married-civ-spouse, Exec-managerial, White,40, >50K
30, Private, Prof-school, Married-civ-spouse, Prof-specialty, White,45, >50K
52, Private, Bachelors, Married-civ-spouse, Exec-managerial, White,40, >50K
57, Federal-gov, Some-college, Married-civ-spouse, Exec-managerial, White,40, >50K
43, Private, Masters, Divorced, Exec-managerial, White,50, >50K
38, Private, Bachelors, Married-civ-spouse, Exec-managerial, White,65, >50K
51, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Black,40, >50K
41, Local-gov, Some-college, Married-civ-spouse, Adm-clerical, White,40, >50K
31, Private, HS-grad, Married-civ-spouse, Exec-managerial, White,40, >50K
33, Private, Assoc-voc, Separated, Craft-repair, White,42, >50K
40, Private, Bachelors, Married-civ-spouse, Prof-specialty, White,46, >50K
34, Local-gov, Assoc-acdm, Married-civ-spouse, Prof-specialty, White,40, >50K
35, Self-emp-inc, Bachelors, Married-civ-spouse, Sales, White,50, >50K
43, Private, Bachelors, Never-married, Exec-managerial, Black,50, >50K
54, Private, Bachelors, Married-civ-spouse, Craft-repair, White,45, >50K
50, Private, 12th, Married-civ-spouse, Sales, Asian-Pac-Islander,40, >50K
50, Private, Some-college, Married-civ-spouse, Craft-repair, White,40, >50K
36, Self-emp-inc, Bachelors, Never-married, Tech-support, White,55, >50K
54, Private, Bachelors, Married-civ-spouse, Exec-managerial, White,45, >50K
34, Private, Bachelors, Married-civ-spouse, Exec-managerial, White,50, >50K
